"id","year","make","model","trim1","trim2"
"9da7e05d7982","2014","Buick","Encore","Encore","Leather"
"9da9e21e15cb","2014","Chevrolet","Volt","Volt","Premium"
"9de1e59efa81","2012","Honda","Crosstour","Crosstour","EX-L"
"9de472a87a27","2012","Toyota","Prius v","Prius v","Two"
"9de4a358e1bc","2015","Mitsubishi","Outlander Sport","Outlander Sport","SE"
"9decec428bf7","2012","Buick","Verano","Verano","Base"
"9df51dceed08","2015","Jeep","Patriot","Patriot","Sport"
"9dfaeb835626","2016","Audi","A3","A3","2.0T quattro Premium Plus"
"9dff15f99d18","2014","Honda","Civic","Civic","EX"
"9e0ce469a958","2013","Dodge","Dart","Dart","Limited"
"9e139de2da5d","2014","Kia","Sorento","Sorento","LX"
"9e168b9e6377","2012","Honda","Civic","Civic","Hybrid"
"9e1acae7ae9f","2014","Chevrolet","Cruze","Cruze","LS Auto"
"9e2b9877374e","2013","Nissan","LEAF","LEAF","SV"
"9e3242b84c07","2014","Honda","Accord","Accord","EX-L V6"
"9e328cd0973b","2014","Hyundai","Elantra GT","Elantra GT","Base"
"9e3adb1ef404","2015","Kia","Soul","Soul","Base"
"9e402278c9e7","2014","Hyundai","Elantra","Elantra","SE"
"9e4cdb0757c3","2014","Volkswagen","Jetta","Jetta","S"
"9e4f980c76bc","2013","Audi","Q7","Q7","3.0T quattro Premium Plus"
"9e50f5151664","2014","Honda","Civic","Civic","EX"
"9e59c3190000","2013","Lexus","ES 350","ES 350","Base"
"9e5a25320dd5","2013","Smart","fortwo","fortwo","passion"
"9e6401de37e5","2014","Nissan","Murano","Murano","S"
"9e80798dee6e","2013","Ford","Fiesta","Fiesta","SE"
"9e8f15c482e7","2013","Infiniti","JX35","JX35","Base"
"9e97315f72b2","2014","Toyota","Camry","Camry","SE Sport"
"9ea7ee9e3733","2014","Toyota","Camry","Camry","LE"
"9eb3d610f8a8","2016","BMW","5 Series","5 Series","528i xDrive"
"9ecc66583a29","2013","Ford","Fusion Hybrid","Fusion Hybrid","SE"
"9ee460ecce13","2014","Toyota","Venza","Venza","LE"
"9eeb43c6a23e","2016","Land Rover","Discovery Sport","Discovery Sport","SE"
"9eeee801ebec","2014","Chevrolet","Camaro","Camaro","SS"
"9ef7bf8e06e9","2014","Acura","MDX","MDX","SH-AWD w/Tech"
"9f21b2b298ef","2013","Nissan","Maxima","Maxima","3.5 S"
"9f21f399b0d9","2012","Toyota","Camry","Camry","SE V6"
"9f42d86cbff4","2013","Chevrolet","Volt","Volt","Base"
"9f523f64e6f7","2014","Honda","Accord","Accord","LX"
"9f62ed989b15","2014","Kia","Sportage","Sportage","SX"
"9f66ff0523e1","2015","Buick","Enclave","Enclave","Leather"
"9f6af987a9d8","2014","Ford","Fusion","Fusion","Titanium"
"9f704cbf6345","2014","Acura","MDX","MDX","SH-AWD w/Tech"
"9f8c0f96df4f","2013","BMW","X1","X1","xDrive28i"
"9f93b3d13472","2014","Chevrolet","Cruze","Cruze","1LT Auto"
"9f971a374047","2014","Dodge","Challenger","Challenger","SRT8"
"9fa748e94ed3","2013","BMW","X5","X5","xDrive35i"
"9fabca78cc31","2013","Hyundai","Elantra","Elantra","GLS"
"9fb95121d70e","2014","Mazda","Mazda6","Mazda6","i Touring"
"9fcdb8601c6a","2013","Toyota","Avalon Hybrid","Avalon Hybrid","Limited"
"a0046c0d908a","2013","Buick","Verano","Verano","Convenience Group"
"a02dbf17a115","2014","Ford","Fusion Energi","Fusion Energi","SE"
"a02fd11cc843","2014","Jeep","Wrangler","Wrangler","Rubicon"
"a03553baddf3","2015","Smart","fortwo","fortwo","passion"
"a04984510215","2014","Ford","Escape","Escape","SE"
"a05eda64a2de","2014","Kia","Sorento","Sorento","LX"
"a066b55ad338","2016","Toyota","Prius c","Prius c","One"
"a06d67c3350a","2014","Kia","Rio","Rio","LX"
"a070dbb32d2b","2011","Lexus","HS 250h","HS 250h","Premium w/Tech pkg"
"a0748d06704a","2015","FIAT","500","500","Pop"
"a078586ccdee","2015","Maserati","Ghibli","Ghibli","S Q4"
"a08173090c1c","2014","GMC","Terrain","Terrain","SLE-2"
"a0822fd77d05","2014","Toyota","Corolla","Corolla","S Plus"
"a0898832b65e","2015","Dodge","Charger","Charger","SE"
"a0923446ee30","2014","Nissan","Sentra","Sentra","SV"
"a0954a5ddb1b","2014","Hyundai","Santa Fe Sport","Santa Fe Sport","2.4L"
"a09c24d71e2f","2015","Chrysler","300","300","Limited"
"a09e5c0f2b0d","2014","Hyundai","Genesis Coupe","Genesis Coupe","2.0T R-Spec"
"a09fde592a36","2013","Honda","Civic","Civic","EX"
"a0a222320e1b","2014","Mercedes-Benz","E-Class","E-Class","E350 Luxury 4MATIC"
"a0a2da1d1bca","2015","Dodge","Challenger","Challenger","SXT Plus"
"a0a4ada3018b","2015","Toyota","Prius","Prius","One"
"a0bae0e9a353","2014","Ford","Fusion","Fusion","SE"
"a0bf8b2402e7","2013","Cadillac","CTS","CTS","3.0L Luxury Pkg"
"a0c96ffb4165","2014","Honda","Accord Hybrid","Accord Hybrid","Base"
"a0cc30db35fa","2014","Ram","Pickup 1500","Pickup 1500","Laramie"
"a0d3fcb8f632","2013","Mazda","CX-9","CX-9","Grand Touring"
"a0dbf194b208","2014","Honda","Civic","Civic","EX"
"a0df14e6a8d9","2014","Scion","tC","tC","Base"
"a0e20110de0b","2013","Cadillac","ATS","ATS","2.0T"
"a0e3f2948960","2014","Chevrolet","Traverse","Traverse","LS"
"a0e60d49e906","2010","Lexus","RX 350","RX 350","Base"
"a0ea5559e1c1","2013","Hyundai","Santa Fe Sport","Santa Fe Sport","2.4L"
"a0ec16c48cad","2014","Kia","Optima","Optima","LX"
"a0fa7fc9f292","2013","Nissan","Altima","Altima","2.5 SV"
"a0fb51239c97","2013","Buick","Verano","Verano",
"a0fdf3905105","2012","Chevrolet","Camaro","Camaro","SS w/ RS Package"
"a1038b207299","2015","Land Rover","Discovery Sport","Discovery Sport","HSE"
"a104c3f7f025","2016","Toyota","Camry","Camry","SE"
"a11bfcb2f3e4","2014","Cadillac","CTS","CTS","3.6L Performance"
"a1219f5e1da1","2015","Nissan","Altima","Altima","3.5 SL"
"a12965761355","2013","Kia","Soul","Soul","Base"
"a13ccdab6431","2014","Ford","Focus","Focus","SE"
"a156a67a20d6","2015","Lincoln","MKZ","MKZ","Base"
"a1621b62f6da","2012","Ford","F-150","F-150","FX4 W/ Towing Pkg"
"a1789e4c9d0c","2014","Honda","Accord","Accord","Touring"
"a18578103067","2014","Lexus","ES 350","ES 350","Base w/Luxury Pkg"
"a19a62b12365","2013","Chevrolet","Equinox","Equinox","LS"
"a19dd6b24e9e","2014","Mercedes-Benz","E-Class","E-Class","E350 Luxury 4MATIC w/Premium Pkg"
"a1a69fb1124f","2014","Chevrolet","Cruze","Cruze","LS Auto"
"a1ac788839c0","2013","Nissan","LEAF","LEAF","S"
"a1b7e9feaf90","2014","Toyota","Prius","Prius","Two"
"a1c178e028f3","2014","Nissan","Titan","Titan","SV"
"a1cc1274c825","2013","GMC","Acadia","Acadia","SLE-2"
"a2034d41e86e","2012","Honda","CR-V","CR-V","EX-L"
"a21beb0cfc47","2015","Nissan","Altima","Altima","2.5 S"
"a21cec2e41d9","2013","Mazda","Mazda3","Mazda3","i SV"
"a22f4b977a3b","2014","Toyota","Corolla","Corolla","S"
"a238abfa8fa6","2015","Chevrolet","Malibu","Malibu","LTZ"
"a23cc1e75912","2012","Buick","Verano","Verano","Leather Group"
"a2449fd29691","2014","Ram","Ram Pickup 1500","Ram Pickup 1500","Big Horn"
"a25528fe8a9e","2011","MINI","Cooper","Cooper","John Cooper Works"
"a25c99de8238","2014","GMC","Terrain","Terrain","SLE-1"
"a27086cd278d","2013","Honda","Odyssey","Odyssey","EX-L"
"a27207bbe125","2013","Lexus","CT 200h","CT 200h","Base"
"a2725ff0d1d8","2014","Ford","Escape","Escape","S"
"a272944a53af","2015","Hyundai","Sonata","Sonata","Limited"
"a27963fe8528","2014","Hyundai","Accent","Accent","GLS"
"a28ad0cb7959","2012","Nissan","Altima","Altima","3.5 SR"
"a29277f7f3e8","2013","Chevrolet","Cruze","",""
"a2962aeef47f","2015","BMW","X3","X3","sDrive28i"
"a2b2903549bf","2013","Honda","CR-V","CR-V","EX-L"
"a2b646ab0989","2014","Toyota","Camry","Camry","XLE"
"a2d687aa5685","2013","Hyundai","Sonata","Sonata","SE 2.0T"
"a2ddc033869b","2013","Honda","Accord","Accord","EX-L"
"a2df64508b97","2014","BMW","X1","X1","xDrive35i"
"a2dfd75d12f6","2012","Volkswagen","Passat","Passat","V6 SE"
"a2efb9fe989d","2015","Toyota","Yaris","Yaris","5-Door LE"
"a2f308de0447","2014","Kia","Cadenza","Cadenza","Premium"
"a30b2cf6935e","2016","Kia","Rio","Rio","LX"
"a30dfc081ccc","2014","Chevrolet","Camaro","Camaro","LS"
"a318e76b708b","2010","Chevrolet","Camaro","Camaro","SS W/ RS Pkg"
"a320303e25f4","2015","Nissan","Versa Note","Versa Note","S Plus"
"a321ed950f89","2013","Hyundai","Elantra","Elantra","Limited"
"a32a9b540bc5","2014","Chevrolet","Equinox","Equinox","LT"
"a32fd6c02aaa","2014","Nissan","Altima","Altima","2.5 S"
"a3374b223b21","2015","Hyundai","Sonata","Sonata","SE"
"a33868bf8eef","2015","Jeep","Patriot","Patriot","Sport"
"a34747bd2794","2014","Dodge","Journey","Journey","R/T"
"a34a116b1eb5","2013","Chrysler","Town and Country","Town and Country","Touring"
"a35385fb3830","2016","Honda","Accord","Accord","EX-L"
"a3547fc05aa4","2013","Kia","Soul","Soul","Base 4dr Wagon 6A"
"a374755983c1","2014","Buick","Verano","Verano","Convenience Group"
"a3830ea1d2a2","2013","Honda","CR-V","CR-V","EX-L"
"a3903ada2970","2013","Mercedes-Benz","C-Class","C-Class","C 250 Sport"
"a3a4d5221187","2015","Mazda","Mazda3","Mazda3","i Sport"
"a3ca57153e27","2013","Chevrolet","Malibu","Malibu","LT"
"a3d35f5459f0","2012","Toyota","Prius","Prius","Three"
"a3d6730f2425","2014","Kia","Soul","Soul","+"
"a3d9fef3b1af","2013","Mercedes-Benz","C-Class","C-Class","C 250 Sport"
"a3e2e104d58a","2013","Audi","A6","A6","2.0T quattro Premium"
"a3ea0efbef1e","2014","GMC","Terrain","Terrain","SLT-1"
"a3eca774b933","2015","INFINITI","QX80","QX80","Base"
"a4046e56716e","2014","Hyundai","Accent","Accent","GLS"
"a413f65cb686","2013","Infiniti","G37 Sedan","G37 Sedan","Journey"
"a4259517d1a1","2013","Hyundai","Elantra","Elantra","Limited w/ Preferred"
"a43734ce9e00","2013","Smart","fortwo","fortwo","pure"
"a4394a6a2c1f","2013","Honda","Civic","Civic","LX"
"a448a8a3ce86","2013","Honda","CR-V","CR-V","EX"
"a45180e00804","2011","Dodge","Caliber","Caliber","Mainstreet"
"a4551c5409e3","2013","INFINITI","G37 Convertible","G37 Convertible","Base"
"a4612993ea17","2016","Honda","Accord","Accord","EX-L V6"
"a46baa0b3ac0","2016","Chevrolet","Traverse","Traverse","LS"
"a47220761aa0","2014","Volkswagen","Passat","Passat","Wolfsburg Edition"
"a4780393bcac","2013","Chevrolet","Volt","Volt","Base"
"a47f383ce668","2013","Acura","TL","TL","Base"
"a482ea271a5c","2015","Toyota","Corolla","Corolla","LE"
"a484d9749a49","2013","BMW","3 Series","3 Series","328i"
"a48c816bf5b7","2014","Acura","ILX","ILX","2.0L"
"a4a1e95e7062","2014","Chevrolet","Spark","Spark","1LT CVT"
"a4a802df906d","2014","Mercedes-Benz","C-Class","C-Class","C350 w/Sport Pkg"
"a4aa51dc4265","2015","Chrysler","Town and Country","Town and Country","Touring"
"a4aa5948c323","2013","Nissan","Pathfinder","Pathfinder","SV"
"a4b50ef565fa","2014","Ford","Fusion","Fusion","Titanium"
"a4bd577babde","2013","GMC","Terrain","Terrain","Denali"
"a4bf0fe81a33","2014","Ford","Fiesta","Fiesta","SE"
"a4f2d86c4355","2016","Jeep","Renegade","Renegade","Trailhawk"
"a50ffeca87f3","2014","Toyota","Camry","Camry","LE"
"a51a4182d41d","2014","Smart","fortwo","fortwo","passion"
"a52a274d546f","2015","Toyota","Corolla","Corolla","S Plus"
"a52fb5e499e5","2014","Chevrolet","Sonic","Sonic","LT Auto"
"a5564fbde79d","2010","Ford","F-150","F-150","Lariat"
"a55962085c65","2012","Mercedes-Benz","C-Class","C-Class","C250 W/ Sport Pkg"
"a55d81b35724","2013","FIAT","500c","500c","Abarth"
"a55f3ed699e4","2013","Toyota","RAV4","RAV4","LE"
"a56d7bbd66aa","2015","Volkswagen","Passat","Passat","S PZEV"
"a56f923399ca","2014","BMW","X3","X3","xDrive28i w/Premium Pkg"
"a5702e81b5fd","2011","Honda","Accord","Accord","EX-L"
"a57669d3f043","2013","Toyota","RAV4","RAV4","Limited"
"a576a297b08e","2014","Lexus","ES 350","ES 350","Base w/ Luxury Pkg"
"a587197399ca","2014","GMC","Terrain","Terrain","SLT-2"
"a5a41ac9ab40","2011","Chevrolet","Silverado 1500","Silverado 1500","LT"
"a5ac045c1d5b","2012","Honda","Civic","Civic","LX"
"a5aea29e4a01","2012","Hyundai","Santa Fe","Santa Fe","GLS"
"a5b19f2a0f6b","2015","Chrysler","200","200","Limited"
"a5b44088842d","2013","Ford","Fusion","Fusion","Titanium"
"a5b4da08eff0","2013","Smart","fortwo","fortwo","pure"
"a5b572f6fbc8","2014","Volkswagen","Tiguan","Tiguan","S"
"a5b75f4ddc53","2012","Ford","Fusion","Fusion","SE"
"a5bd7329d814","2012","Buick","Verano","Verano","Base"
"a5cb4a643f46","2014","Ford","Edge","Edge","SEL"
"a5ccb00e7669","2014","Hyundai","Elantra","Elantra","SE"
"a5d32bd4d378","2013","Smart","fortwo","fortwo","pure"
"a5de31796ede","2013","Acura","TSX","TSX","Base"
"a5e1122d4fbc","2015","Hyundai","Sonata","Sonata","Eco"
"a5e1b3a43148","2013","Honda","Civic","Civic","LX"
"a5e6ffebd621","2013","Ford","F-150","F-150","STX Towing Pkg"
"a5ea8a302227","2016","Dodge","Grand Caravan","Grand Caravan","R/T"
"a5fbb4cdf001","2013","Mazda","MAZDA6","MAZDA6","i Grand Touring"
"a5fea424990e","2016","Honda","Civic","Civic","LX"
"a61201af003e","2015","Subaru","XV Crosstrek","XV Crosstrek","2.0i Premium"
"a618dfcbc132","2014","Nissan","Sentra","Sentra","SV"
"a6376b2aac41","2014","Buick","Regal","Regal","GS"
"a63f38deb96c","2013","Ford","Explorer","Explorer","XLT"
"a649a1882fe3","2013","Honda","Civic","Civic","HF"
"a64f1668f3dd","2013","Hyundai","Elantra GT","Elantra GT","Base"
"a656235174eb","2013","Honda","Accord","Accord","LX"
"a65e033c9f6c","2015","Chevrolet","Impala","Impala","LT"
"a66054768de9","2016","Toyota","Camry","Camry","SE"
"a67333bd4065","2014","Lexus","GX 460","GX 460","Base"
"a682a2cceccb","2013","Kia","Soul","Soul","Base"
"a68581b6f306","2010","Chevrolet","Camaro","Camaro","LT"
"a692be2b0302","2014","Ford","Fusion","Fusion","SE"
"a69329b30e05","2013","MINI","Paceman","Paceman","Cooper S"
"a69a1b5719c5","2013","Kia","Soul","Soul","+"
"a6a69b44541b","2014","Volvo","XC60","XC60","3.2"
"a6ac6b026e9d","2014","Hyundai","Santa Fe","Santa Fe","GLS"
"a6b120e38fea","2012","Lexus","CT 200h","CT 200h",
"a6b4c4fb473a","2014","Kia","Cadenza","Cadenza","Premium"
"a6c9e8728c10","2014","Smart","fortwo","fortwo","pure"
"a6cf51e0eb35","2014","Jeep","Grand Cherokee","Grand Cherokee","Limited"
"a6d0673aa139","2013","Ford","Escape","Escape","Titanium"
"a6d26bd92471","2013","Ford","Focus","Focus","Electric"
"a6d2ade172eb","2015","Chrysler","200","200","Limited"
"a707401e0d5e",,,,"Sonata","SE"
"a711d323ae92","2014","MINI","Hardtop","Hardtop","Cooper"
"a714ccbc7fe7","2016","Kia","Optima","Optima","LX"
"a715500c187f","2012","Nissan","Maxima","Maxima","3.5 S"
"a716083015fa","2013","Ford","Fusion","Fusion","SE"
"a7180794c7b3","2015","Honda","Accord","Accord","EX-L V6 w/Navi"
"a71846081f0c","2014","Chrysler","Town and Country","Town and Country","Touring-L"
"a71c2b05faf9","2013","Toyota","RAV4","RAV4","XLE"
"a72287b71a45","2013","Kia","Soul","Soul","Base"
"a72344b0e84d","2013","Chevrolet","Volt","Volt","Base"
"a737003929aa","2014","Ford","Focus","Focus","SE"
"a755bcd8ac76","2016","Jeep","Patriot","Patriot","Sport"
"a75a815921e6","2013","Ford","Flex","Flex","SEL"
"a75c7e40257f","2015","Jeep","Compass","Compass","Sport"
"a75dee97b5bb","2014","FIAT","500L","500L","Lounge"
"a767a97cd43b","2015","Hyundai","Accent","Accent","GS"
"a7a55f9ec6f9","2014","Volkswagen","Tiguan","Tiguan","SEL"
"a7b9e343cf6b","2014","Kia","Rio5","Rio5","LX"
"a7ba2683a7b2","2014","Honda","Civic","Civic","LX"
"a7c1ef8d9cc9","2016","BMW","2 Series","2 Series","228i"
"a7c762b576b6","2013","Hyundai","Veloster Turbo","Veloster Turbo","Base"
"a7cdd1d6c33f","2013","Hyundai","Elantra","Elantra","GLS"
"a7cf97bbeddb","2014","GMC","Terrain","Terrain","SLE-1"
"a7d857531381","2013","Honda","Crosstour","Crosstour","EX-L V6 w/Navi"
"a7d9f4f8692b","2014","Kia","Soul","Soul","Base"
"a7e2fd7e47aa","2014","Honda","Civic","Civic","EX"
"a8271d663403","2014","Kia","Sportage","Sportage","LX"
"a83131895f51","2013","Cadillac","ATS","ATS","2.0T"
"a83d34eae838","2013","Lexus","ES 350","ES 350","Base"
"a83d9bcb9ea5","2014","Ford","Focus","Focus","SE"
"a844c716d3d4","2014","INFINITI","Q50 Hybrid","Q50 Hybrid","Sport w/Deluxe Technology Pkg"
"a8462ef0a5a7","2013","Smart","fortwo","fortwo","pure"
"a84f092ef144","2014","Honda","Civic","Civic","LX"
"a84f5e40e48d","2015","Mercedes-Benz","GLK","GLK","GLK350"
"a84fe5b21e17","2013","FIAT","500e","500e","Base"
"a85058f96f1c","2014","Dodge","Journey","Journey","Limited"
"a85a4b5e6032","2013","Chevrolet","Suburban","Suburban","LT 1500"
"a864ed28d653","2015","Kia","Soul","Soul","Base"
"a866f408dee1","2015","Mercedes-Benz","C-Class","C-Class","C 300 4MATIC"
"a872c6d97af2","2013","Toyota","Sienna","Sienna","LE 8-Passenger"
"a883c0ef63b6","2014","Lexus","CT 200h","CT 200h","Base"
"a890fb8456b8","2014","Ford","Fiesta","Fiesta","SE"
"a891235368c8","2013","Honda","CR-V","CR-V","LX"
"a891790ed925","2014","Chevrolet","Cruze","Cruze","LS Auto"
"a8927c582d16","2013","Dodge","Challenger","Challenger","Rallye Redline Appearance Group"
"a89c52c84262","2015","Mazda","Mazda3","Mazda3","i Sport"
"a89e9ceb6066","2015","Chrysler","300","300","Limited"
"a89f57fca10b","2010","Volkswagen","Routan","Routan","SE"
"a8a8cef438b5","2014","Toyota","Camry","Camry","XLE"
"a8b4dddf87e9","2013","Nissan","Sentra","Sentra","SL"
"a8dcf0cb53b0","2012","Hyundai","Sonata","Sonata","SE"
"a8e5b6994064","2012","Toyota","Camry Hybrid","Camry Hybrid","XLE"
"a8e8c8d6e30a","2013","Honda","Civic","Civic","Hybrid"
"a8f9c534f544","2014","Mazda","MAZDA5","MAZDA5","Sport"
"a90a1e5addfe","2014","Nissan","Xterra","Xterra","X"
"a91049047238","2013","Chevrolet","Express Cargo","Express Cargo","2500"
"a916ea40ecd3","2014","Scion","xD","xD","Base"
"a923d3e47a7c","2014","Ford","Fusion","Fusion","SE"
"a928c9ad3976","2014","Hyundai","Sonata","Sonata","GLS"
"a92aa4586b93","2012","Hyundai","Sonata","Sonata","Limited 2.0T"
"a92e4a28759e","2014","Honda","Accord","Accord","EX"
"a939933f5024","2016","Ford","Fiesta","Fiesta","Titanium"
"a939cf258ee8","2014","BMW","3 Series","3 Series","320i xDrive w/Premium Pkg"
"a93ba1990c46","2015","Mazda","CX-9","CX-9","Touring"
"a93fe16fe9d3","2015","Toyota","Corolla","Corolla","LE"
"a946521b9a2b","2015","Mercedes-Benz","M-Class","M-Class","ML 350"
"a9467b05da80","2015","Jeep","Compass","Compass","Sport"
"a95289ff29b7","2013","Honda","Accord","Accord","EX"
"a959af08a35a","2014","Chevrolet","Volt","Volt","Base"
"a9685bf0e342","2015","Ram","Pickup 1500","Pickup 1500","Big Horn"
"a96c658144fa","2014","Kia","Soul","Soul","+"
"a981e8172e59","2013","Nissan","Altima","",""
"a985a6b4ebd9","2013","GMC","Sierra 1500","Sierra 1500","SL"
"a9886f0dda80","2015","Volkswagen","Passat","Passat","Wolfsburg Edition PZEV"
"a9891bfff9c4","2014","Toyota","Corolla","Corolla","L"
"a9903bf76564","2014","Ford","Escape","Escape","SE"
"a997ab0267f3","2015","Kia","Soul","Soul","Base"
"a99afd6c6221","2014","Ford","Fusion","Fusion","SE"
"a9a7e161d357","2013","Mercedes-Benz","E-Class","E-Class","E350 Luxury 4MATIC"
"a9be11759f9a","2013","Audi","A4","A4","2.0T quattro W/ Premium Plus Pkg"
"a9c154d342c1","2014","Dodge","Charger","Charger","R/T"
"a9c9988085ef","2013","Volkswagen","Passat","Passat","V6 SEL Premium"
"a9d452ab4587","2015","Kia","Soul EV","Soul EV","+"
"a9db91750bdb","2015","Hyundai","Sonata","Sonata","SE"
"a9efd11afb98","2015","Lincoln","MKZ Hybrid","MKZ Hybrid","Base"
"a9f81ac6922a","2014","Mercedes-Benz","M-Class","M-Class","ML350 4MATIC"
"a9fb28461da3","2014","Ford","Focus","Focus","SE"
"a9fb30761472","2014","Volkswagen","Jetta","Jetta","SE PZEV"
"aa1f2e09e3be","2013","Acura","TL","TL","Base"
"aa322c14a75c","2015","Chevrolet","Sonic","Sonic","LT Auto"
"aa3cf5d8dfa6","2014","Mazda","CX-5","CX-5","Touring"
"aa45249ef455","2016","Chevrolet","Equinox","Equinox","LT"
"aa65a4ed6b44","2014","Mercedes-Benz","CLA","CLA","CLA 250 4MATIC w/ Multimedia Pkg"
"aa65ba7e1495","2012","Hyundai","Sonata","Sonata","GLS"
"aa6899ee9067","2014","Chevrolet","Camaro","Camaro","LT w/ 2LT"
"aa69f0e1f92b","2013","Mitsubishi","Outlander Sport","Outlander Sport","SE"
"aa6ffa6774ef","2014","Toyota","RAV4","RAV4","XLE"
"aa7b4d127361","2015","Chevrolet","Spark","Spark","1LT CVT"
"aa7b9f367a2b","2013","Nissan","Rogue","Rogue","SV"
"aa81be1d28aa","2013","Ford","Edge","Edge","SEL"
"aa8e93733e40","2015","Subaru","Forester","Forester","2.0XT Touring W/  All Weather Pkg"
"aa9785f87482","2012","Toyota","Camry","Camry","SE"
"aa9d19fccb15","2014","INFINITI","Q60 Convertible","Q60 Convertible","Base"
"aaa1b58d7ebd","2013","Kia","Optima","Optima","LX"
"aaa4a5c3b7f8","2014","Toyota","Prius c","Prius c","Two"
"aaa9b5374f67","2014","Hyundai","Tucson","Tucson","SE"
"aab0f1032113","2011","Nissan","Altima","Altima","2.5 SL"
"aab7beda4a62","2013","Buick","Verano","Verano","Convenience Group"
"aab9b68220e7","2015","BMW","3 Series","3 Series","328i xDrive"
"aac3e8a7197e","2014","Buick","Verano","Verano","Base"
"aacf2fa94248","2015","Volkswagen","Jetta","Jetta","SE PZEV"
"aad71d02744c","2015","Chrysler","200","200","S"
"aaebea0637bb","2015","Hyundai","Accent","Accent","GLS"
"aaf8ff555a6c","2014","Volkswagen","Beetle","Beetle","1.8T PZEV"
"aafec7d06b29","2014","MINI","Countryman","Countryman","Cooper S ALL4"
"ab0689df41e4","2015","Ford","Explorer","Explorer","Limited"
"ab07fa8331cb","2013","Smart","fortwo","fortwo","pure"
"ab0a766f1d2e","2015","Chrysler","Town and Country","Town and Country","Touring"
"ab17eb738b44","2015","Hyundai","Elantra","Elantra","SE"
"ab29b95148d5","2014","Ram","Pickup 1500","Pickup 1500","SLT"
"ab2c450ab704","2015","Hyundai","Elantra","Elantra","SE"
"ab38d376843a","2015","Audi","A3","A3","2.0T quattro Premium Plus"
"ab3b740889dc","2015","Nissan","Sentra","Sentra","SV"
"ab4f0670966e","2013","Cadillac","ATS","ATS","2.0T"
